id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,increment,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000037,0.509679,0.701457,0.50855,157.768,164.991,212.065,0.0005,0.503666,0.78175,0.367678,-0.643914,0.660076,0.386878,0,0,0,0,0,0,0.994177,0.106727,-0.014884,-0.12242,0.949631,-0.28847,0,0,0,0.62026,0.753616,-0.217576,-0.782029,0.592931,-0.191996,0.701727,0.283114,0.653778,-0.712336,0.135948,0.688546,-0.0855391,0.88276,0.461971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861744,0.472895,0.183761,-0.936373,0.280475,0.211045,-0.929234,0.100629,-0.355524,0.871293,0.298585,-0.389481,0.188873,0.981844,0.0175719,-0.407458,0.912828,0.0269077,-0.408823,0.737107,-0.538086,0,0,0
000038,0.509007,0.708821,0.500307,157.768,164.991,212.065,0.0005,0.501008,0.777684,0.379734,-0.640716,0.656061,0.398831,0,0,0,0,0,0,0.994169,0.106726,-0.0153838,-0.122621,0.951332,-0.28272,0,0,0,0.620109,0.754995,-0.213182,-0.782709,0.593449,-0.187578,0.695441,0.281122,0.661311,-0.706065,0.133742,0.695403,-0.0848994,0.875522,0.475661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860918,0.471875,0.190144,-0.93483,0.280014,0.218367,-0.92824,0.101527,-0.357859,0.869973,0.297608,-0.393161,0.188821,0.981581,0.0290668,-0.407307,0.912483,0.0384011,-0.408823,0.737107,-0.538086,0,0,0
000039,0.504655,0.707791,0.505298,157.768,164.991,212.065,0.0005,0.502234,0.780473,0.372322,-0.64008,0.656124,0.399748,0,0,0,0,0,0,0.994004,0.106709,-0.0238799,-0.122687,0.951892,-0.280802,0,0,0,0.619488,0.754252,-0.217575,-0.783877,0.594339,-0.179715,0.701727,0.283114,0.653778,0,0,0,-0.0846103,0.877927,0.471259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862224,0.473157,0.180811,-0.933809,0.279187,0.223731,-0.931859,0.100913,-0.348504,0.868504,0.297636,-0.396376,0.188839,0.981675,0.025569,-0.407284,0.91243,0.0398998,-0.410487,0.740163,-0.532597,0,0,0
000040,0.504772,0.701698,0.508695,303.095,276.683,46.5951,0.0005,0.511233,0.766766,0.388214,-0.636765,0.649387,0.415725,-0.64492,0.345495,-0.681697,0,0,0,0.9947,0.099804,-0.0247289,-0.116082,0.960095,-0.254447,0,0,0,0.623632,0.755888,-0.19929,-0.779208,0.605536,-0.161742,0.709517,0.256525,0.656339,0,0,0,-0.0767335,0.867115,0.492161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867082,0.461067,0.188642,-0.931598,0.279522,0.232364,-0.932638,0.120063,-0.340253,0.869306,0.304668,-0.389211,0.196451,0.979345,0.0478658,-0.400309,0.914204,0.0631172,-0.406432,0.75886,-0.508865,0,0,0
000041,0.50591,0.702528,0.508219,303.095,276.683,46.5951,0.0005,0.511212,0.765844,0.390058,-0.636765,0.649387,0.415725,-0.643846,0.346052,-0.682429,0,0,0,0.994719,0.100308,-0.0217302,-0.116096,0.960221,-0.253964,0,0,0,0.623887,0.756192,-0.19733,-0.779323,0.604991,-0.163222,0.708281,0.256078,0.657847,0,0,0,-0.0766743,0.866379,0.493467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866982,0.460448,0.190605,-0.932328,0.278697,0.230418,-0.931791,0.119954,-0.342603,0.870021,0.304388,-0.387829,0.196431,0.979249,0.0498632,-0.400309,0.914204,0.0631172,-0.40555,0.75933,-0.508869,0,0,0
000042,0.500168,0.700627,0.504732,303.095,276.683,46.5951,0.0005,0.5123,0.767449,0.385449,-0.634067,0.647334,0.422987,-0.64492,0.345495,-0.681697,0,0,0,0.994388,0.100275,-0.0337246,-0.116012,0.959459,-0.256864,0,0,0,0.622202,0.75496,-0.207122,-0.779529,0.606421,-0.156806,0.709964,0.257218,0.655584,0,0,0,-0.0766347,0.865886,0.494336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868309,0.461714,0.181271,-0.929585,0.278399,0.241592,-0.934313,0.120278,-0.335547,0.865398,0.303308,-0.398861,0.19648,0.979481,0.0448691,-0.399787,0.914257,0.0656122,-0.406519,0.757948,-0.510154,0,0,0
000043,0.500244,0.701868,0.508875,303.095,276.683,46.5951,0.0005,0.512624,0.767927,0.384065,-0.63516,0.647739,0.42072,-0.646252,0.350189,-0.678031,0,0,0,0.994421,0.100278,-0.0327252,-0.11611,0.960347,-0.25348,0,0,0,0.622919,0.755036,-0.204676,-0.780081,0.606218,-0.154831,0.712117,0.257997,0.652937,0,0,0,-0.076694,0.866624,0.493032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868624,0.461315,0.18078,-0.929787,0.278981,0.240137,-0.935206,0.119888,-0.333191,0.866877,0.303293,-0.395649,0.196461,0.979391,0.0468669,-0.399748,0.914165,0.0671088,-0.406816,0.760668,-0.505851,0,0,0
000044,0.506671,0.706243,0.509762,303.095,276.683,46.5951,0.0005,0.510969,0.764594,0.392819,-0.636329,0.64894,0.417088,-0.64552,0.345818,-0.680965,0,0,0,0.99476,0.100313,-0.019731,-0.116247,0.961595,-0.248641,0,0,0,0.624251,0.757403,-0.191445,-0.779399,0.605685,-0.160262,0.707802,0.256436,0.658223,0,0,0,-0.0765753,0.865146,0.495639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866386,0.460134,0.19404,-0.932185,0.279176,0.230418,-0.932024,0.11948,-0.342133,0.871479,0.304895,-0.38414,0.196372,0.978966,0.055355,-0.400206,0.913965,0.0671086,-0.406609,0.76135,-0.50499,0,0,0
000045,0.505379,0.707388,0.506532,303.095,276.683,46.5951,0.0005,0.509475,0.764171,0.395574,-0.635013,0.647589,0.421173,-0.643498,0.348136,-0.681698,0,0,0,0.994658,0.100805,-0.0222299,-0.116261,0.961718,-0.248157,0,0,0,0.624389,0.75679,-0.193408,-0.779343,0.606276,-0.158288,0.706082,0.256346,0.660103,0,0,0,-0.0764159,0.863163,0.499109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866386,0.460134,0.19404,-0.931294,0.27891,0.234308,-0.93213,0.119998,-0.341663,0.870039,0.304923,-0.387368,0.196355,0.978883,0.0568524,-0.400111,0.913743,0.0706002,-0.406816,0.760668,-0.505851,0,0,0
000046,0.506379,0.701321,0.506322,303.095,276.683,46.5951,0.0005,0.511212,0.765844,0.390058,-0.636408,0.649737,0.415725,-0.642752,0.343758,-0.684617,0,0,0,0.99473,0.10031,-0.0212304,-0.116012,0.959459,-0.256864,0,0,0,0.623696,0.755964,-0.1988,-0.77845,0.605579,-0.165195,0.707042,0.25563,0.659352,0,0,0,-0.0766743,0.866379,0.493467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866813,0.460359,0.191587,-0.932438,0.27873,0.229932,-0.931109,0.119867,-0.344481,0.869654,0.30426,-0.388751,0.196441,0.979297,0.0488645,-0.400346,0.91429,0.0616202,-0.405603,0.757278,-0.511875,0,0,0
000047,0.502558,0.702972,0.500236,303.095,276.683,46.5951,0.0005,0.510554,0.764872,0.392818,-0.633327,0.646574,0.425251,-0.641545,0.343107,-0.686074,0,0,0,0.994529,0.100289,-0.029227,-0.116026,0.959587,-0.256381,0,0,0,0.622664,0.755511,-0.203696,-0.779155,0.606129,-0.159769,0.70532,0.255539,0.661229,-0.69866,0.114558,0.706223,-0.0763558,0.862416,0.500409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867317,0.460625,0.188642,-0.929931,0.278502,0.240137,-0.93213,0.119998,-0.341663,0.865962,0.303505,-0.397485,0.196426,0.979224,0.0503626,-0.399735,0.914134,0.0676077,-0.404924,0.75706,-0.512735,0,0,0
000048,0.505232,0.701333,0.507848,303.095,276.683,46.5951,0.0005,0.511649,0.766488,0.388215,-0.636765,0.649387,0.415725,-0.643135,0.347372,-0.68243,0,0,0,0.994674,0.100304,-0.0237293,-0.11604,0.959714,-0.255897,0,0,0,0.623247,0.756206,-0.199289,-0.779323,0.604991,-0.163222,0.709069,0.255831,0.657093,0,0,0,-0.0767138,0.86687,0.492597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867233,0.460581,0.189133,-0.932107,0.278631,0.231391,-0.93213,0.119998,-0.341663,0.869306,0.304668,-0.389211,0.196451,0.979345,0.0478658,-0.400333,0.914262,0.0621192,-0.405313,0.758879,-0.509729,0,0,0
000049,0.505305,0.700204,0.503115,303.095,276.683,46.5951,0.0005,0.511103,0.765682,0.390518,-0.635535,0.648841,0.418451,-0.640533,0.344265,-0.686439,0,0,0,0.994674,0.100304,-0.0237293,-0.115927,0.958689,-0.259762,0,0,0,0.623566,0.75503,-0.202719,-0.778692,0.605133,-0.165688,0.705631,0.255651,0.660854,0,0,0,-0.0765951,0.865393,0.495205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867066,0.460493,0.190115,-0.931773,0.278531,0.23285,-0.931046,0.120363,-0.344481,0.867829,0.304154,-0.392892,0.196461,0.979391,0.0468669,-0.400346,0.91429,0.0616202,-0.404447,0.75615,-0.514451,0,0,0
000050,0.508539,0.708646,0.505996,47.6664,320.684,227.04,0.0005,0.519425,0.746599,0.415677,-0.627538,0.655083,0.420788,-0.627246,0.367685,-0.686564,0,0,0,0.996705,0.0810553,-0.00314497,-0.0937415,0.96743,-0.235141,0,0,0,0.642353,0.74716,-0.17069,-0.764897,0.623318,-0.162502,0.701015,0.231843,0.674409,0,0,0,-0.064948,0.856635,0.511819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872213,0.438903,0.215889,-0.929265,0.294693,0.22276,-0.923607,0.143158,-0.355606,0.882307,0.293134,-0.368248,0.215368,0.973594,0.0757055,-0.382408,0.920688,0.0780834,-0.384472,0.775467,-0.500831,0,0,0
000051,0.50158,0.704503,0.505418,47.6664,320.684,227.04,0.0005,0.521913,0.750123,0.406106,-0.625719,0.653896,0.425319,-0.629861,0.368642,-0.68365,0,0,0,0.996595,0.0805449,-0.0176418,-0.0936396,0.966247,-0.239997,0,0,0,0.640459,0.745753,-0.183481,-0.765698,0.623974,-0.156085,0.705641,0.233896,0.668852,-0.706912,0.120513,0.696959,-0.0650685,0.858417,0.508809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874605,0.44066,0.202201,-0.927136,0.293494,0.232983,-0.927246,0.14372,-0.345773,0.877507,0.291551,-0.380763,0.215512,0.974219,0.0667297,-0.381961,0.920916,0.0775853,-0.384472,0.775467,-0.500831,0,0,0
000052,0.506658,0.701681,0.503157,47.6664,320.684,227.04,0.0005,0.52109,0.748958,0.409301,-0.627611,0.655885,0.419427,-0.62538,0.365427,-0.689466,0,0,0,0.996757,0.0800564,-0.00814351,-0.0935143,0.964795,-0.245817,0,0,0,0.641079,0.745701,-0.181515,-0.764324,0.622849,-0.16694,0.701811,0.231579,0.67367,0,0,0,-0.0651371,0.85943,0.507087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873449,0.439522,0.20954,-0.929204,0.294149,0.223735,-0.923531,0.143652,-0.355606,0.879482,0.292202,-0.375672,0.215534,0.974315,0.0652331,-0.382618,0.921205,0.0706045,-0.382708,0.771839,-0.507739,0,0,0
000053,0.501642,0.704455,0.508797,47.6664,320.684,227.04,0.0005,0.522907,0.750664,0.403821,-0.626088,0.65501,0.423055,-0.632384,0.368386,-0.681456,0,0,0,0.996595,0.0805449,-0.0176418,-0.0936704,0.966605,-0.238541,0,0,0,0.640959,0.745564,-0.182498,-0.765502,0.62446,-0.155098,0.708017,0.234153,0.666246,0,0,0,-0.0651883,0.860188,0.505793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87456,0.441197,0.201221,-0.927055,0.294518,0.23201,-0.928021,0.144345,-0.343426,0.878587,0.291907,-0.377987,0.215512,0.974219,0.0667297,-0.381975,0.920952,0.0770868,-0.384679,0.777036,-0.498234,0,0,0
000054,0.502697,0.701223,0.503806,47.6664,320.684,227.04,0.0005,0.522147,0.750455,0.405192,-0.626595,0.654817,0.422602,-0.627752,0.366822,-0.686563,0,0,0,0.996628,0.0805476,-0.0156421,-0.0935354,0.965039,-0.244847,0,0,0,0.640473,0.745009,-0.186429,-0.765338,0.623033,-0.161515,0.704845,0.233107,0.669967,-0.706912,0.120513,0.696959,-0.0651712,0.859936,0.506224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874289,0.441061,0.20269,-0.927537,0.294146,0.230551,-0.926045,0.143534,-0.349055,0.877326,0.291491,-0.381225,0.21557,0.974471,0.0627384,-0.382102,0.921264,0.0725995,-0.384496,0.772086,-0.50601,0,0,0
000055,0.505618,0.700136,0.50546,47.6664,320.684,227.04,0.0005,0.52203,0.750289,0.405649,-0.628188,0.656491,0.417611,-0.626863,0.3663,-0.687653,0,0,0,0.996699,0.0805533,-0.0101431,-0.0934931,0.96455,-0.246786,0,0,0,0.640838,0.745427,-0.183481,-0.764452,0.622954,-0.165954,0.703733,0.233266,0.671079,-0.710423,0.120599,0.693365,-0.0652563,0.861196,0.504067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873875,0.440294,0.206116,-0.928946,0.294592,0.224222,-0.924581,0.143814,-0.3528,0.879146,0.292618,-0.376134,0.21557,0.974471,0.0627384,-0.38267,0.921334,0.0686094,-0.38293,0.772296,-0.506877,0,0,0
000056,0.50625,0.707756,0.501771,47.6664,320.684,227.04,0.0005,0.519835,0.746313,0.415678,-0.625572,0.653742,0.425771,-0.625764,0.366813,-0.68838,0,0,0,0.996757,0.0800564,-0.00814351,-0.0936806,0.966723,-0.238055,0,0,0,0.642105,0.746116,-0.176105,-0.765022,0.623421,-0.161515,0.700053,0.231526,0.675516,-0.707683,0.120136,0.696242,-0.0648614,0.855355,0.513965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872468,0.43959,0.213448,-0.928343,0.293876,0.227631,-0.923958,0.143212,-0.354671,0.879838,0.29232,-0.374745,0.215393,0.973704,0.07421,-0.382378,0.920616,0.0790803,-0.384262,0.773891,-0.503424,0,0,0
000057,0.500708,0.700469,0.505015,47.6664,320.684,227.04,0.0005,0.522962,0.751608,0.401989,-0.625942,0.654856,0.423508,-0.628512,0.369589,-0.684381,0,0,0,0.996558,0.0805419,-0.0196414,-0.0935248,0.964917,-0.245332,0,0,0,0.640482,0.744258,-0.189376,-0.765078,0.624113,-0.158554,0.707224,0.233365,0.667364,-0.706569,0.120454,0.697317,-0.0652053,0.86044,0.505362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875007,0.441421,0.198771,-0.927136,0.293494,0.232983,-0.927417,0.143746,-0.345304,0.876418,0.291192,-0.383535,0.215598,0.974591,0.0607423,-0.382102,0.921264,0.0725995,-0.384041,0.773438,-0.504287,0,0,0
000058,0.508258,0.708808,0.509871,47.6664,320.684,227.04,0.0005,0.520551,0.747328,0.412949,-0.627756,0.656037,0.418974,-0.630114,0.368211,-0.68365,0,0,0,0.996743,0.0805569,-0.00364479,-0.0937815,0.967897,-0.233197,0,0,0,0.642844,0.746962,-0.169706,-0.765401,0.623084,-0.161022,0.703571,0.232686,0.67145,-0.714004,0.122218,0.689391,-0.0650685,0.858417,0.508809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872052,0.43994,0.214424,-0.929734,0.294317,0.221298,-0.924559,0.142799,-0.353268,0.883162,0.29289,-0.366389,0.215377,0.973631,0.075207,-0.382408,0.920688,0.0780834,-0.386133,0.776596,-0.497796,0,0,0
000059,0.50103,0.705556,0.507063,47.6664,320.684,227.04,0.0005,0.52244,0.750003,0.40565,-0.625719,0.653896,0.425319,-0.631838,0.368645,-0.681822,0,0,0,0.996577,0.0805434,-0.0186416,-0.0936908,0.966842,-0.237569,0,0,0,0.64058,0.74589,-0.182497,-0.765938,0.624171,-0.154109,0.707067,0.23384,0.667364,0,0,0,-0.0650857,0.85867,0.508379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874785,0.44075,0.201221,-0.926762,0.2939,0.233955,-0.928021,0.144345,-0.343426,0.877868,0.29167,-0.379838,0.215497,0.974153,0.0677274,-0.381917,0.920807,0.0790806,-0.384679,0.777036,-0.498234,0,0,0
000060,0.503322,0.705282,0.50299,55.1599,28.815,222.596,0.0005,0.519244,0.782602,0.343395,-0.626581,0.688168,0.365816,0,0,0,0,0,0,0.996617,0.0796283,-0.0203464,-0.0946981,0.940967,-0.324983,0,0,0,0.640721,0.727136,-0.246475,-0.766055,0.606059,-0.214132,0.701604,0.292105,0.649944,-0.706757,0.18184,0.683688,-0.0665632,0.898619,0.433652,0,0,0,0.272041,0.608438,0.745518,-0.327789,0.562569,0.758993,0,0,0,0,0,0,0.873332,0.457353,0.167687,-0.927909,0.312222,0.203721,-0.925451,0.111405,-0.362118,0.878336,0.257414,-0.402819,0.214321,0.976622,-0.0166319,-0.383774,0.923418,-0.00403866,0,0,0,0,0,0
000061,0.507107,0.707645,0.507149,55.1599,28.815,222.596,0.0005,0.518986,0.781323,0.346681,-0.627801,0.689515,0.361158,0,0,0,0,0,0,0.996747,0.0796387,-0.0123487,-0.0948421,0.942573,-0.320251,0,0,0,0.642549,0.728429,-0.237745,-0.765492,0.60625,-0.215597,0.701495,0.291518,0.650324,-0.712282,0.182217,0.677829,-0.0665919,0.899051,0.432751,0,0,0,0.271588,0.609867,0.744515,-0.330607,0.564435,0.756381,0,0,0,0,0,0,0.872579,0.456397,0.174091,-0.929078,0.313143,0.196863,-0.924306,0.110261,-0.365378,0.882111,0.257991,-0.394108,0.214337,0.97669,-0.0116333,-0.383774,0.92342,-0.00353868,0,0,0,0,0,0
000062,0.500653,0.709319,0.505967,55.1599,28.815,222.596,0.0005,0.520173,0.78219,0.342928,-0.625345,0.686803,0.370465,0,0,0,0,0,0,0.996516,0.0796202,-0.0248451,-0.0949274,0.943526,-0.317409,0,0,0,0.64113,0.727593,-0.244051,-0.767532,0.607234,-0.205333,0.70498,0.292423,0.646136,-0.707005,0.180871,0.683688,-0.0664768,0.897316,0.436353,0,0,0,0.270829,0.610615,0.744178,0,0,0,0,0,0,0,0,0,0.873469,0.457988,0.165222,-0.926833,0.31186,0.209102,-0.928064,0.11071,-0.355584,0.878089,0.256822,-0.403734,0.214337,0.97669,-0.0116333,-0.383312,0.923612,0.00346064,0,0,0,0,0,0
000063,0.508697,0.702794,0.503602,55.1599,28.815,222.596,0.0005,0.518859,0.782031,0.345273,-0.628765,0.69058,0.357426,0,0,0,0,0,0,0.996775,0.0796409,-0.00984956,-0.0945812,0.939664,-0.328763,0,0,0,0.641748,0.727534,-0.242598,-0.764341,0.604696,-0.223889,0.699197,0.291106,0.652979,-0.712077,0.181649,0.678196,-0.0671903,0.90052,0.429591,0,0,0,0.271282,0.609188,0.745182,-0.330175,0.564687,0.756382,0,0,0,0,0,0,0.872192,0.456759,0.175075,-0.929977,0.312918,0.192941,-0.922237,0.110518,-0.370492,0.881402,0.258305,-0.395485,0.214315,0.976596,-0.0181315,-0.38375,0.923359,-0.0120381,0,0,0,0,0,0
000064,0.504173,0.703326,0.506579,55.1599,28.815,222.596,0.0005,0.519913,0.783593,0.340106,-0.627801,0.689515,0.361158,0,0,0,0,0,0,0.996646,0.0796307,-0.0188468,-0.0946836,0.940805,-0.325456,0,0,0,0.641178,0.726897,-0.245991,-0.765803,0.605858,-0.215597,0.704383,0.292175,0.646899,-0.710184,0.182198,0.680031,-0.06672,0.900985,0.42869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873175,0.457834,0.167194,-0.928579,0.312447,0.200293,-0.92581,0.111448,-0.361185,0.879633,0.257271,-0.400072,0.214309,0.976569,-0.0196311,-0.383766,0.9234,-0.00753847,0,0,0,0,0,0
000065,0.503193,0.704069,0.507133,55.1599,28.815,222.596,0.0005,0.520519,0.783598,0.339167,-0.627806,0.688776,0.362556,0,0,0,0,0,0,0.996577,0.0801267,-0.0203464,-0.0947271,0.94129,-0.324037,0,0,0,0.640803,0.727228,-0.24599,-0.766222,0.606192,-0.213155,0.704788,0.292884,0.646136,-0.709855,0.182114,0.680397,-0.0667058,0.900771,0.429141,0,0,0,0.272659,0.612238,0.742174,-0.330365,0.565014,0.756054,0,0,0,0,0,0,0.873396,0.45795,0.165715,-0.927878,0.313267,0.202252,-0.926526,0.111533,-0.35932,0.879248,0.257159,-0.400988,0.214313,0.976587,-0.0186314,-0.383309,0.923603,-0.0055386,0,0,0,0,0,0
000066,0.507504,0.709961,0.508205,55.1599,28.815,222.596,0.0005,0.518597,0.780747,0.348556,-0.627437,0.689112,0.362557,0,0,0,0,0,0,0.996759,0.0796397,-0.011349,-0.0949556,0.943841,-0.31646,0,0,0,0.642725,0.729374,-0.234345,-0.765828,0.606517,-0.213644,0.701495,0.291518,0.650324,-0.712938,0.182385,0.677093,-0.0665345,0.898185,0.434553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872037,0.456678,0.176059,-0.929078,0.313143,0.196863,-0.924428,0.11078,-0.364912,0.882914,0.258745,-0.391809,0.214346,0.976724,-0.00813442,-0.383777,0.923426,-0.000538884,0,0,0,0,0,0
000067,0.500868,0.700864,0.506315,55.1599,28.815,222.596,0.0005,0.52146,0.784995,0.334459,-0.627315,0.688978,0.363023,0,0,0,0,0,0,0.996503,0.0796192,-0.0253449,-0.0945959,0.939828,-0.328291,0,0,0,0.640013,0.725597,-0.252769,-0.766532,0.6058,-0.213155,0.705894,0.294426,0.644225,-0.708205,0.181693,0.682227,-0.0667765,0.901839,0.426882,0,0,0,0.272053,0.61454,0.740491,-0.330797,0.564762,0.756054,0,0,0,0,0,0,0.874262,0.458401,0.159795,-0.927459,0.312598,0.205189,-0.927592,0.111661,-0.356518,0.877117,0.256539,-0.40602,0.214284,0.976461,-0.0246296,-0.383301,0.923584,-0.00853845,0,0,0,0,0,0
000068,0.50042,0.708057,0.506083,55.1599,28.815,222.596,0.0005,0.519531,0.783028,0.341986,-0.625594,0.687078,0.369536,0,0,0,0,0,0,0.996463,0.0801176,-0.0253449,-0.0948706,0.942892,-0.319304,0,0,0,0.641178,0.726897,-0.245991,-0.767371,0.607106,-0.206311,0.704895,0.29347,0.645754,-0.707005,0.180871,0.683688,-0.0665345,0.898185,0.434553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87392,0.457659,0.163743,-0.926674,0.312334,0.209102,-0.928181,0.111227,-0.355117,0.877755,0.257245,-0.404191,0.214331,0.976666,-0.0136327,-0.383314,0.923616,0.00196086,0,0,0,0,0,0
000069,0.502747,0.709326,0.504261,55.1599,28.815,222.596,0.0005,0.519082,0.781467,0.346212,-0.625594,0.687078,0.369536,0,0,0,0,0,0,0.996607,0.0796275,-0.0208462,-0.0948706,0.942892,-0.319304,0,0,0,0.641748,0.727534,-0.242598,-0.766883,0.606718,-0.209245,0.702396,0.291892,0.649184,-0.706757,0.18184,0.683688,-0.0664479,0.896881,0.437253,0,0,0,0.271734,0.607759,0.746184,-0.328081,0.561081,0.759968,0,0,0,0,0,0,0.872876,0.457679,0.169166,-0.927423,0.312059,0.206168,-0.926407,0.111016,-0.359786,0.878863,0.257047,-0.401904,0.214339,0.976696,-0.0111334,-0.383776,0.923424,0.00196085,0,0,0,0,0,0
000070,0.505567,0.705562,0.503595,185.392,109.072,281.13,0.0005,0.483574,0.800592,0.353848,-0.655644,0.645175,0.392275,0,0,0,0,0,0,0.990428,0.134087,-0.0327661,-0.151844,0.94189,-0.299646,0,0,0,0.595835,0.767184,-0.237506,-0.801102,0.568277,-0.187875,0.697088,0.313644,0.644745,-0.703748,0.126326,0.699128,-0.10568,0.883601,0.456159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850169,0.499696,0.165882,-0.939988,0.256841,0.224625,-0.936088,0.0691469,-0.344903,0.85615,0.314872,-0.409711,0.161095,0.986929,0.00434737,-0.432744,0.901186,0.0244381,-0.435236,0.716079,-0.545711,0,0,0
000071,0.501176,0.708457,0.501109,185.392,109.072,281.13,0.0005,0.483296,0.800139,0.35525,-0.653108,0.642666,0.400538,-0.657966,0.287046,-0.696194,0,0,0,0.990136,0.134048,-0.04076,-0.152021,0.943067,-0.295828,0,0,0,0.595391,0.766622,-0.240419,-0.802157,0.569643,-0.179028,0.698174,0.313583,0.643598,0,0,0,-0.105375,0.880865,0.46149,0,0,0,0,0,0,-0.341351,0.521712,0.781854,0,0,0,0,0,0,0.850482,0.500457,0.161936,-0.937415,0.256656,0.23533,-0.938304,0.0693094,-0.338795,0.853262,0.31435,-0.416086,0.161092,0.986916,0.00684692,-0.432196,0.901196,0.0324344,-0.436211,0.717715,-0.542775,0,0,0
000072,0.507025,0.705652,0.504759,185.392,109.072,281.13,0.0005,0.483389,0.80029,0.354783,-0.656478,0.646,0.389514,0,0,0,0,0,0,0.990521,0.1341,-0.0297682,-0.151844,0.94189,-0.299646,0,0,0,0.596128,0.767555,-0.235564,-0.800872,0.568113,-0.189348,0.697292,0.313188,0.644746,-0.705466,0.126634,0.697339,-0.105731,0.884054,0.455269,0,0,0,0.252427,0.606055,0.754306,0,0,0,0,0,0,0,0,0,0.849555,0.499916,0.168346,-0.940633,0.257017,0.221701,-0.935398,0.0690963,-0.34678,0.8573,0.315292,-0.406973,0.161095,0.986929,0.00434737,-0.432759,0.901218,0.0229386,-0.43452,0.71683,-0.545296,0,0,0
000073,0.507642,0.708711,0.505112,185.392,109.072,281.13,0.0005,0.482216,0.799333,0.358518,-0.655923,0.645451,0.391355,-0.656889,0.286028,-0.697628,0,0,0,0.99051,0.134603,-0.0277696,-0.152514,0.942988,-0.295826,0,0,0,0.597173,0.768072,-0.23119,-0.800889,0.568739,-0.187384,0.696409,0.312792,0.645891,0,0,0,-0.106075,0.882634,0.457937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849116,0.499659,0.171301,-0.940501,0.257499,0.221701,-0.935262,0.068585,-0.347249,0.858443,0.31571,-0.404232,0.161089,0.986896,0.00934627,-0.432722,0.90114,0.0264374,-0.435644,0.717741,-0.543197,0,0,0
000074,0.500593,0.707413,0.500534,185.392,109.072,281.13,0.0005,0.483574,0.800592,0.353848,-0.652823,0.642384,0.401454,0,0,0,0,0,0,0.990075,0.13404,-0.0422586,-0.151933,0.94248,-0.297737,0,0,0,0.595411,0.765841,-0.242846,-0.802373,0.569183,-0.17952,0.698672,0.313258,0.643216,0,0,0,-0.1054,0.881094,0.461047,0,0,0,0.252774,0.603038,0.756604,0,0,0,0,0,0,0,0,0,0.850944,0.500148,0.160456,-0.937302,0.256625,0.235815,-0.938341,0.0688108,-0.338795,0.852652,0.313594,-0.417904,0.161094,0.986925,0.00534721,-0.43221,0.901225,0.031435,-0.435933,0.717249,-0.543615,0,0,0
