id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000037,0.505269,0.70491,0.504884,340.85,230.749,192.943,0.47404,0.796232,0.3759,-0.663045,0.618905,0.421103,-0.66954,0.301817,-0.678692,0,0,0,0.987383,0.153486,-0.0389561,-0.171817,0.949222,-0.263547,0,0,0,0.579076,0.7861,-0.216145,-0.813116,0.560231,-0.158063,0.699875,0.30307,0.646779,0,0,0,-0.116116,0.865203,0.487792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842731,0.509448,0.173976,-0.9417,0.231587,0.244066,-0.941383,0.0646482,-0.331086,0.845898,0.344593,-0.407078,0.143606,0.988948,0.0368789,-0.448246,0.891833,0.0609034,-0.453356,0.728726,-0.513252,0,0,0
000038,0.504897,0.704646,0.505103,340.85,230.749,192.943,0.473707,0.796649,0.375435,-0.663045,0.618905,0.421103,-0.670564,0.299537,-0.678691,0,0,0,0.987286,0.153977,-0.0394557,-0.171795,0.949092,-0.264029,0,0,0,0.579011,0.786013,-0.216633,-0.813181,0.560276,-0.157569,0.700865,0.302408,0.646016,0,0,0,-0.116147,0.865445,0.487356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843138,0.509109,0.172992,-0.941819,0.231102,0.244066,-0.941679,0.0651695,-0.330142,0.84552,0.345519,-0.407078,0.143606,0.988948,0.0368789,-0.448259,0.891861,0.0604044,-0.453781,0.728462,-0.51325,0,0,0
000039,0.504823,0.704951,0.504683,340.85,230.749,192.943,0.47361,0.796488,0.375899,-0.662738,0.618616,0.42201,-0.66995,0.300905,-0.678692,0,0,0,0.987286,0.153977,-0.0394557,-0.171817,0.949222,-0.263547,0,0,0,0.579011,0.786013,-0.216633,-0.813245,0.560321,-0.157075,0.699677,0.303529,0.646778,0,0,0,-0.116116,0.865203,0.487792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843138,0.509109,0.172992,-0.941463,0.231529,0.245036,-0.941679,0.0651695,-0.330142,0.84552,0.34498,-0.407534,0.143606,0.988948,0.0368789,-0.448232,0.891806,0.0614025,-0.453781,0.728462,-0.51325,0,0,0
000040,0.505211,0.705419,0.504827,231.929,47.8176,273.236,0.475591,0.812758,0.336508,-0.662094,0.645197,0.381252,-0.662401,0.266563,-0.700121,0,0,0,0.988741,0.144519,-0.0387958,-0.164035,0.934232,-0.316708,0,0,0,0.586416,0.76932,-0.253501,-0.808228,0.55564,-0.195016,0.696907,0.333069,0.635126,-0.703792,0.131615,0.698108,-0.11457,0.891139,0.439028,0,0,0,0.249467,0.622079,0.742148,0,0,0,0,0,0,0,0,0,0.844755,0.512671,0.153486,-0.941936,0.250893,0.22318,-0.938139,0.0521806,-0.342305,0.85157,0.316269,-0.418093,0.149772,0.988607,-0.0150102,-0.443004,0.896475,0.00891519,-0.445044,0.701642,-0.556448,0,0,0
000041,0.504617,0.705307,0.505125,231.929,47.8176,273.236,0.475763,0.813047,0.335566,-0.661821,0.644929,0.382176,-0.662489,0.268215,-0.699406,0,0,0,0.988702,0.144514,-0.0397949,-0.163594,0.934629,-0.315761,0,0,0,0.58626,0.769119,-0.254468,-0.808388,0.55575,-0.194035,0.69748,0.333343,0.634354,0,0,0,-0.11457,0.891139,0.439028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84521,0.512362,0.152004,-0.941591,0.251318,0.224154,-0.938508,0.0517001,-0.341365,0.851374,0.316196,-0.418548,0.149771,0.988599,-0.0155101,-0.443004,0.896475,0.00891519,-0.445191,0.701878,-0.556032,0,0,0
000042,0.504741,0.704984,0.505464,231.929,47.8176,273.236,0.475763,0.813047,0.335566,-0.662094,0.645197,0.381252,-0.66305,0.266824,-0.699407,0,0,0,0.988702,0.144514,-0.0397949,-0.164035,0.934232,-0.316708,0,0,0,0.58626,0.769119,-0.254468,-0.808388,0.55575,-0.194035,0.697048,0.334245,0.634353,0,0,0,-0.114623,0.891574,0.438129,0,0,0,0.25021,0.622579,0.741479,-0.347829,0.537421,0.76824,0,0,0,0,0,0,0.84521,0.512362,0.152004,-0.941828,0.250864,0.223667,-0.938508,0.0517001,-0.341365,0.851396,0.316737,-0.418093,0.149771,0.988599,-0.0155101,-0.443006,0.896479,0.00841522,-0.445191,0.701878,-0.556032,0,0,0
000043,0.505009,0.70546,0.504922,231.929,47.8176,273.236,0.475591,0.812758,0.336508,-0.662443,0.644838,0.381251,0,0,0,0,0,0,0.988794,0.144022,-0.0392954,-0.163594,0.934629,-0.315761,0,0,0,0.586736,0.768917,-0.253985,-0.808308,0.555695,-0.194526,0.696476,0.333971,0.635126,-0.703357,0.132043,0.698466,-0.11457,0.891139,0.439028,0,0,0,0.249143,0.62261,0.741812,0,0,0,0,0,0,0,0,0,0.845079,0.512283,0.152992,-0.941828,0.250864,0.223667,-0.938452,0.0526986,-0.341365,0.851396,0.316737,-0.418093,0.149772,0.988607,-0.0150102,-0.443004,0.896475,0.00891519,-0.445467,0.701375,-0.556446,0,0,0
000044,0.505124,0.705294,0.504545,231.929,47.8176,273.236,0.475591,0.812758,0.336508,-0.662443,0.644838,0.381251,-0.661465,0.268881,-0.70012,0,0,0,0.988741,0.144519,-0.0387958,-0.163543,0.934317,-0.316709,0,0,0,0.586338,0.76922,-0.253984,-0.808228,0.55564,-0.195016,0.696907,0.333069,0.635126,0,0,0,-0.11457,0.891139,0.439028,0,0,0,0.249467,0.622079,0.742148,-0.348255,0.536233,0.768878,0,0,0,0,0,0,0.845079,0.512283,0.152992,-0.941828,0.250864,0.223667,-0.938139,0.0521806,-0.342305,0.851396,0.316737,-0.418093,0.149771,0.988599,-0.0155101,-0.443004,0.896475,0.00891519,-0.444198,0.702175,-0.556451,0,0,0
000045,0.505158,0.704522,0.505047,231.929,47.8176,273.236,0.475763,0.813047,0.335566,-0.662366,0.645463,0.380327,-0.662588,0.266099,-0.700121,0,0,0,0.988741,0.144519,-0.0387958,-0.163984,0.933919,-0.317656,0,0,0,0.58626,0.769119,-0.254468,-0.808148,0.555584,-0.195506,0.696476,0.333971,0.635126,0,0,0,-0.114623,0.891574,0.438129,0,0,0,0.249283,0.622953,0.741477,-0.34825,0.53715,0.768239,0,0,0,0,0,0,0.845145,0.512323,0.152498,-0.942044,0.250921,0.222692,-0.938166,0.0516813,-0.342305,0.851396,0.316737,-0.418093,0.149768,0.988583,-0.0165098,-0.443008,0.896483,0.00791525,-0.444897,0.701406,-0.556863,0,0,0
000046,0.504554,0.705067,0.504818,231.929,47.8176,273.236,0.475763,0.813047,0.335566,-0.661821,0.644929,0.382176,0,0,0,0,0,0,0.988755,0.144016,-0.0402944,-0.163543,0.934317,-0.316709,0,0,0,0.58658,0.768715,-0.254952,-0.808388,0.55575,-0.194035,0.69748,0.333343,0.634354,0,0,0,-0.11457,0.891139,0.439028,0,0,0,0,0,0,-0.347201,0.537368,0.768561,0,0,0,0,0,0,0.844951,0.51279,0.152004,-0.94172,0.250835,0.224154,-0.938508,0.0517001,-0.341365,0.851178,0.316123,-0.419002,0.149771,0.988599,-0.0155101,-0.443004,0.896475,0.00891519,-0.444345,0.702411,-0.556036,0,0,0
000047,0.505087,0.704856,0.504609,231.929,47.8176,273.236,0.475677,0.812902,0.336037,-0.662094,0.645197,0.381252,-0.662263,0.265968,-0.700478,0,0,0,0.988794,0.144022,-0.0392954,-0.163543,0.934317,-0.316709,0,0,0,0.58626,0.769119,-0.254468,-0.808228,0.55564,-0.195016,0.696476,0.333971,0.635126,0,0,0,-0.114597,0.891356,0.438579,0,0,0,0.249143,0.62261,0.741812,0,0,0,0,0,0,0,0,0,0.84482,0.512711,0.152992,-0.942065,0.250409,0.22318,-0.938166,0.0516813,-0.342305,0.851396,0.316737,-0.418093,0.149771,0.988599,-0.0155101,-0.443008,0.896483,0.00791525,-0.444897,0.701406,-0.556863,0,0,0
000048,0.504957,0.705326,0.505065,231.929,47.8176,273.236,0.47516,0.813011,0.336507,-0.662094,0.645197,0.381252,0,0,0,0,0,0,0.988722,0.144516,-0.0392954,-0.163594,0.934629,-0.315761,0,0,0,0.586338,0.76922,-0.253984,-0.808308,0.555695,-0.194526,0.696476,0.333971,0.635126,-0.703792,0.131615,0.698108,-0.11457,0.891139,0.439028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84482,0.512711,0.152992,-0.941828,0.250864,0.223667,-0.938452,0.0526986,-0.341365,0.851396,0.316737,-0.418093,0.149771,0.988599,-0.0155101,-0.443004,0.896475,0.00891519,-0.444768,0.702145,-0.556034,0,0,0
000049,0.505237,0.704744,0.505319,231.929,47.8176,273.236,0.475763,0.813047,0.335566,-0.662366,0.645463,0.380327,0,0,0,0,0,0,0.988741,0.144519,-0.0387958,-0.163543,0.934317,-0.316709,0,0,0,0.586338,0.76922,-0.253984,-0.808228,0.55564,-0.195016,0.69626,0.334422,0.635126,0,0,0,-0.114623,0.891574,0.438129,0,0,0,0.249747,0.622766,0.741478,-0.347616,0.538015,0.767921,0,0,0,0,0,0,0.84482,0.512711,0.152992,-0.942044,0.250921,0.222692,-0.938166,0.0516813,-0.342305,0.851744,0.3158,-0.418094,0.149769,0.988591,-0.0160099,-0.443008,0.896483,0.00791525,-0.44532,0.701139,-0.556861,0,0,0
000050,0.505275,0.705174,0.504876,30.658,27.9724,42.0414,0.557071,0.750744,0.355044,-0.593221,0.724924,0.350106,0,0,0,0,0,0,0.999775,0.0208456,0.00402852,-0.0322083,0.945026,-0.325405,0,0,0,0.688007,0.688383,-0.22973,-0.724263,0.649738,-0.230832,0.704804,0.250139,0.663838,-0.711684,0.223988,0.665835,-0.0225924,0.901937,0.431276,0,0,0,0.289737,0.594633,0.749976,-0.312896,0.581635,0.750864,0,0,0,0,0,0,0.894426,0.405522,0.188555,-0.91233,0.367064,0.181431,-0.909151,0.165246,-0.38228,0.90169,0.205246,-0.380564,0.271864,0.962277,-0.010597,-0.328549,0.944403,-0.0125909,0,0,0,0,0,0
000051,0.504971,0.704628,0.505217,30.658,27.9724,42.0414,0.557284,0.751027,0.354109,-0.593221,0.724924,0.350106,0,0,0,0,0,0,0.999778,0.0208456,0.00302865,-0.0322083,0.945026,-0.325405,0,0,0,0.687843,0.688221,-0.230703,-0.724263,0.649738,-0.230832,0.70447,0.251081,0.663838,-0.711684,0.223988,0.665835,-0.0225998,0.902368,0.430374,0,0,0,0.291698,0.594083,0.749652,0,0,0,0,0,0,0,0,0,0.894598,0.405599,0.187573,-0.91233,0.367064,0.181431,-0.909329,0.164262,-0.382281,0.901615,0.204716,-0.381027,0.271861,0.962267,-0.0115968,-0.328547,0.944397,-0.0130908,0,0,0,0,0,0
000052,0.504567,0.704587,0.505281,30.658,27.9724,42.0414,0.557898,0.751011,0.353175,-0.593221,0.724924,0.350106,0,0,0,0,0,0,0.99978,0.0208457,0.0025287,-0.0322083,0.945026,-0.325405,0,0,0,0.688114,0.687787,-0.23119,-0.724349,0.649815,-0.230345,0.705262,0.250832,0.66309,-0.711833,0.223511,0.665835,-0.0225998,0.902368,0.430374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894683,0.405638,0.187082,-0.912433,0.366567,0.181923,-0.909616,0.164822,-0.381356,0.901318,0.205162,-0.381489,0.271859,0.962261,-0.0120967,-0.328547,0.944397,-0.0130908,0,0,0,0,0,0
000053,0.505322,0.7047,0.504797,30.658,27.9724,42.0414,0.557177,0.750885,0.354576,-0.593221,0.724924,0.350106,0,0,0,0,0,0,0.999775,0.0208456,0.00402852,-0.0322007,0.9447,-0.32635,0,0,0,0.688278,0.687949,-0.230217,-0.724091,0.649583,-0.231805,0.704804,0.250139,0.663838,-0.711684,0.223988,0.665835,-0.0225961,0.902153,0.430825,0,0,0,0,0,0,-0.310159,0.583943,0.750208,0,0,0,0,0,0,0.894426,0.405522,0.188555,-0.912414,0.367098,0.180939,-0.908952,0.164194,-0.383204,0.90169,0.205246,-0.380564,0.271861,0.962267,-0.0115968,-0.328545,0.944391,-0.0135908,0,0,0,0,0,0
000054,0.505373,0.70522,0.504883,30.658,27.9724,42.0414,0.557472,0.750445,0.355045,-0.593221,0.724924,0.350106,0,0,0,0,0,0,0.999775,0.0208456,0.00402852,-0.0322083,0.945026,-0.325405,0,0,0,0.688007,0.688383,-0.22973,-0.724263,0.649738,-0.230832,0.703676,0.25133,0.664585,-0.711684,0.223988,0.665835,-0.0225924,0.901937,0.431276,0,0,0,0.289737,0.594633,0.749976,-0.313337,0.581399,0.750863,0,0,0,0,0,0,0.894633,0.405067,0.188556,-0.912601,0.366634,0.180939,-0.909052,0.16472,-0.382743,0.901801,0.204758,-0.380565,0.271864,0.962277,-0.010597,-0.328549,0.944403,-0.0125909,0,0,0,0,0,0
000055,0.505221,0.704561,0.504605,30.658,27.9724,42.0414,0.557685,0.750729,0.35411,-0.593221,0.724924,0.350106,0,0,0,0,0,0,0.999775,0.0208456,0.00402852,-0.0322007,0.9447,-0.32635,0,0,0,0.687843,0.688221,-0.230703,-0.724091,0.649583,-0.231805,0.704804,0.250139,0.663838,-0.711833,0.223511,0.665835,-0.0225961,0.902153,0.430825,0,0,0,0,0,0,-0.31219,0.582437,0.750536,0,0,0,0,0,0,0.894719,0.405105,0.188065,-0.912601,0.366634,0.180939,-0.908952,0.164194,-0.383204,0.901615,0.204716,-0.381027,0.271861,0.962267,-0.0115968,-0.328545,0.944391,-0.0135908,0,0,0,0,0,0
000056,0.504552,0.70467,0.504829,30.658,27.9724,42.0414,0.557792,0.75087,0.353643,-0.593,0.724652,0.351042,0,0,0,0,0,0,0.99978,0.0208457,0.0025287,-0.0322007,0.9447,-0.32635,0,0,0,0.688114,0.687787,-0.23119,-0.724015,0.650187,-0.230346,0.704302,0.251552,0.663838,-0.711516,0.223412,0.666208,-0.0225961,0.902153,0.430825,0,0,0,0.291531,0.593747,0.749983,-0.312896,0.581635,0.750864,0,0,0,0,0,0,0.894683,0.405638,0.187082,-0.912161,0.366996,0.182414,-0.909527,0.165314,-0.381356,0.901243,0.204633,-0.381951,0.271861,0.962267,-0.0115968,-0.328549,0.944403,-0.0125909,0,0,0,0,0,0
000057,0.504861,0.705409,0.504842,30.658,27.9724,42.0414,0.557071,0.750744,0.355044,-0.593,0.724652,0.351042,0,0,0,0,0,0,0.999778,0.0208456,0.00302865,-0.0322083,0.945026,-0.325405,0,0,0,0.688278,0.687949,-0.230217,-0.724349,0.649815,-0.230345,0.704637,0.25061,0.663838,-0.711366,0.223889,0.666208,-0.0225887,0.901721,0.431727,0,0,0,0.289737,0.594633,0.749976,0,0,0,0,0,0,0,0,0,0.894512,0.405561,0.188064,-0.912433,0.366567,0.181923,-0.909329,0.164262,-0.382281,0.901429,0.204675,-0.381489,0.271864,0.962277,-0.010597,-0.328551,0.944409,-0.0120909,0,0,0,0,0,0
000058,0.505286,0.704698,0.505429,30.658,27.9724,42.0414,0.557685,0.750729,0.35411,-0.593829,0.724879,0.349168,0,0,0,0,0,0,0.999775,0.0208456,0.00402852,-0.0322083,0.945026,-0.325405,0,0,0,0.68836,0.688029,-0.229731,-0.724177,0.649661,-0.231318,0.70447,0.251081,0.663838,-0.712618,0.223233,0.665089,-0.0225998,0.902368,0.430374,0,0,0,0.291698,0.594083,0.749652,-0.312366,0.582768,0.750206,0,0,0,0,0,0,0.894719,0.405105,0.188065,-0.912498,0.367132,0.180448,-0.90924,0.164754,-0.382281,0.901801,0.204758,-0.380565,0.271861,0.962267,-0.0115968,-0.328545,0.944391,-0.0135908,0,0,0,0,0,0
000059,0.505474,0.704537,0.505472,30.658,27.9724,42.0414,0.557685,0.750729,0.35411,-0.593442,0.725195,0.349169,0,0,0,0,0,0,0.999775,0.0208456,0.00402852,-0.0322083,0.945026,-0.325405,0,0,0,0.68836,0.688029,-0.229731,-0.724091,0.649583,-0.231805,0.70447,0.251081,0.663838,-0.712468,0.22371,0.665088,-0.0226036,0.902583,0.429922,0,0,0,0.291698,0.594083,0.749652,-0.3121,0.583335,0.749876,0,0,0,0,0,0,0.894426,0.405522,0.188555,-0.912498,0.367132,0.180448,-0.909151,0.165246,-0.38228,0.901986,0.2048,-0.380102,0.271861,0.962267,-0.0115968,-0.328545,0.944391,-0.0135908,0,0,0,0,0,0
000060,0.50475,0.704729,0.505193,68.6761,197.27,56.0995,0.549032,0.740248,0.388069,-0.601179,0.697236,0.390443,0,0,0,0,0,0,0.999349,0.0360326,-0.00152244,-0.0480403,0.959657,-0.277039,0,0,0,0.675976,0.709665,-0.198573,-0.735098,0.649958,-0.192834,0.705889,0.226477,0.671139,-0.71077,0.178328,0.680445,-0.032958,0.878828,0.475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889888,0.408732,0.202577,-0.91654,0.343268,0.205233,-0.914176,0.170513,-0.367706,0.895774,0.238519,-0.375096,0.257618,0.965582,0.0358293,-0.342284,0.938864,0.0370824,0,0,0,0,0,0
000061,0.505228,0.705239,0.505403,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601811,0.697206,0.389522,0,0,0,0,0,0,0.99935,0.0360326,-0.000522557,-0.0480512,0.959933,-0.276078,0,0,0,0.676114,0.709807,-0.197593,-0.735026,0.649894,-0.193324,0.704944,0.227224,0.67188,-0.7111,0.178411,0.680078,-0.032951,0.87859,0.476438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889703,0.408648,0.203556,-0.916732,0.34334,0.204254,-0.913995,0.170479,-0.368171,0.896265,0.238132,-0.37417,0.257613,0.965565,0.0363289,-0.342284,0.938864,0.0370824,0,0,0,0,0,0
000062,0.505024,0.705109,0.504618,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601557,0.69691,0.390443,0,0,0,0,0,0,0.99935,0.0360326,-0.00102249,-0.0480512,0.959933,-0.276078,0,0,0,0.676045,0.709736,-0.198083,-0.735026,0.649894,-0.193324,0.70525,0.226272,0.67188,-0.711013,0.177358,0.680445,-0.0329439,0.878352,0.476878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889703,0.408648,0.203556,-0.91654,0.343268,0.205233,-0.913903,0.170971,-0.368171,0.895903,0.238036,-0.375097,0.257613,0.965565,0.0363289,-0.342284,0.938864,0.0370824,-0.344144,0.770761,-0.536183,0,0,0
000063,0.505359,0.704783,0.505175,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601811,0.697206,0.389522,0,0,0,0,0,0,0.99935,0.0360326,-0.000522557,-0.0480403,0.959657,-0.277039,0,0,0,0.676407,0.709391,-0.198084,-0.734954,0.64983,-0.193815,0.704944,0.227224,0.67188,-0.7111,0.178411,0.680078,-0.032958,0.878828,0.475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889703,0.408648,0.203556,-0.916732,0.34334,0.204254,-0.913814,0.170446,-0.368636,0.896136,0.238615,-0.374169,0.257613,0.965565,0.0363289,-0.342291,0.938882,0.0365827,-0.344144,0.770761,-0.536183,0,0,0
000064,0.50546,0.704622,0.505354,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601433,0.697532,0.389522,0,0,0,0,0,0,0.999332,0.0365323,-2.26258e-05,-0.0480403,0.959657,-0.277039,0,0,0,0.676407,0.709391,-0.198084,-0.735212,0.649391,-0.194305,0.704944,0.227224,0.67188,-0.711551,0.178008,0.679712,-0.032965,0.879066,0.475559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889703,0.408648,0.203556,-0.917003,0.342907,0.203765,-0.913724,0.16992,-0.369101,0.896265,0.238132,-0.37417,0.257613,0.965565,0.0363289,-0.342297,0.938899,0.0360831,-0.344144,0.770761,-0.536183,0,0,0
000065,0.505202,0.705275,0.505468,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601811,0.697206,0.389522,0,0,0,0,0,0,0.99935,0.0360326,-0.000522557,-0.0480512,0.959933,-0.276078,0,0,0,0.676114,0.709807,-0.197593,-0.735357,0.64952,-0.193324,0.704791,0.2277,0.67188,-0.711672,0.177523,0.679712,-0.032951,0.87859,0.476438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889703,0.408648,0.203556,-0.916732,0.34334,0.204254,-0.913995,0.170479,-0.368171,0.896265,0.238132,-0.37417,0.257609,0.965547,0.0368285,-0.342278,0.938847,0.037582,-0.343901,0.771454,-0.535341,0,0,0
000066,0.505369,0.704683,0.504931,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601811,0.697206,0.389522,0,0,0,0,0,0,0.99935,0.0360326,-0.000522557,-0.0480403,0.959657,-0.277039,0,0,0,0.676407,0.709391,-0.198084,-0.734954,0.64983,-0.193815,0.70525,0.226272,0.67188,-0.711221,0.177926,0.680078,-0.032958,0.878828,0.475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889402,0.40906,0.204045,-0.916732,0.34334,0.204254,-0.913724,0.16992,-0.369101,0.896084,0.238084,-0.374633,0.257613,0.965565,0.0363289,-0.342291,0.938882,0.0365827,0,0,0,0,0,0
000067,0.505189,0.705064,0.50468,68.6761,197.27,56.0995,0.548681,0.739782,0.389451,-0.601557,0.69691,0.390443,0,0,0,0,0,0,0.99935,0.0360326,-0.000522557,-0.0480512,0.959933,-0.276078,0,0,0,0.676407,0.709391,-0.198084,-0.734954,0.64983,-0.193815,0.70525,0.226272,0.67188,-0.710891,0.177843,0.680445,-0.0329439,0.878352,0.476878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889402,0.40906,0.204045,-0.916812,0.342836,0.204744,-0.913814,0.170446,-0.368636,0.895955,0.238567,-0.374633,0.257613,0.965565,0.0363289,-0.342284,0.938864,0.0370824,-0.344144,0.770761,-0.536183,0,0,0
000068,0.504977,0.704744,0.505435,68.6761,197.27,56.0995,0.549032,0.740248,0.388069,-0.601811,0.697206,0.389522,0,0,0,0,0,0,0.99935,0.0360326,-0.00102249,-0.0480458,0.959795,-0.276558,0,0,0,0.676338,0.70932,-0.198573,-0.735026,0.649894,-0.193324,0.705889,0.226477,0.671139,-0.7111,0.178411,0.680078,-0.032958,0.878828,0.475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889587,0.409145,0.203066,-0.916812,0.342836,0.204744,-0.914086,0.169988,-0.368171,0.895955,0.238567,-0.374633,0.257613,0.965565,0.0363289,-0.342284,0.938864,0.0370824,-0.344251,0.771006,-0.535761,0,0,0
000069,0.505494,0.705199,0.505488,68.6761,197.27,56.0995,0.548798,0.739937,0.388991,-0.601811,0.697206,0.389522,0,0,0,0,0,0,0.999351,0.0360326,-2.26258e-05,-0.0480512,0.959933,-0.276078,0,0,0,0.676183,0.709878,-0.197103,-0.734954,0.64983,-0.193815,0.704944,0.227224,0.67188,-0.711551,0.178008,0.679712,-0.032958,0.878828,0.475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889402,0.40906,0.204045,-0.917003,0.342907,0.203765,-0.913814,0.170446,-0.368636,0.896317,0.238663,-0.373706,0.257609,0.965547,0.0368285,-0.342284,0.938864,0.0370824,-0.344251,0.771006,-0.535761,0,0,0
000070,0.504965,0.705105,0.505287,305.563,21.1492,114.889,0.492389,0.803985,0.33341,-0.64963,0.664117,0.37004,0,0,0,0,0,0,0.992196,0.120651,-0.0314823,-0.138027,0.93571,-0.324646,0,0,0,0.607164,0.752639,-0.254729,-0.792932,0.573495,-0.205819,0.699714,0.321571,0.637959,-0.706546,0.154397,0.690618,-0.0968548,0.897422,0.430409,0,0,0,0.25724,0.62299,0.738722,0,0,0,0,0,0,0,0,0,0.855738,0.49331,0.156071,-0.937406,0.275427,0.213095,-0.933871,0.0720792,-0.350269,0.862552,0.292493,-0.412859,0.173893,0.984519,-0.0219821,-0.42121,0.90696,-0.00226468,-0.423084,0.70785,-0.565639,0,0,0
000071,0.504705,0.705221,0.504769,305.563,21.1492,114.889,0.4923,0.803843,0.333881,-0.649372,0.663851,0.370969,0,0,0,0,0,0,0.99224,0.120153,-0.031982,-0.138027,0.93571,-0.324646,0,0,0,0.607083,0.75254,-0.255212,-0.792932,0.573495,-0.205819,0.698716,0.322213,0.638729,-0.705765,0.154738,0.691341,-0.0968334,0.897208,0.43086,0,0,0,0.257558,0.622457,0.739061,-0.341561,0.551045,0.761371,0,0,0,0,0,0,0.856055,0.492916,0.155578,-0.937445,0.274917,0.213584,-0.93391,0.0715807,-0.350269,0.86232,0.291888,-0.41377,0.173893,0.984519,-0.0219821,-0.42121,0.90696,-0.00226468,-0.423084,0.70785,-0.565639,0,0,0
000072,0.504859,0.704517,0.5048,305.563,21.1492,114.889,0.492389,0.803985,0.33341,-0.64963,0.664117,0.37004,0,0,0,0,0,0,0.99224,0.120153,-0.031982,-0.137983,0.935388,-0.325592,0,0,0,0.607002,0.752441,-0.255696,-0.792556,0.57384,-0.206308,0.699714,0.321571,0.637959,-0.706209,0.154323,0.69098,-0.0968762,0.897636,0.429958,0,0,0,0.25724,0.62299,0.738722,0,0,0,0,0,0,0,0,0,0.855805,0.493349,0.155577,-0.937406,0.275427,0.213095,-0.933871,0.0720792,-0.350269,0.86232,0.291888,-0.41377,0.173889,0.984497,-0.0229817,-0.421209,0.906958,-0.00326465,-0.422081,0.708116,-0.566055,0,0,0
000073,0.505358,0.704873,0.504894,305.563,21.1492,114.889,0.491786,0.803962,0.334351,-0.64963,0.664117,0.37004,0,0,0,0,0,0,0.992271,0.120157,-0.0309826,-0.137983,0.935388,-0.325592,0,0,0,0.607164,0.752639,-0.254729,-0.792765,0.573374,-0.206797,0.698716,0.322213,0.638729,-0.706546,0.154397,0.690618,-0.0968548,0.897422,0.430409,0,0,0,0.256778,0.623183,0.738721,0,0,0,0,0,0,0,0,0,0.855919,0.492838,0.156565,-0.93761,0.275487,0.212118,-0.933522,0.0720524,-0.351206,0.862712,0.29202,-0.412859,0.173893,0.984519,-0.0219821,-0.421209,0.906958,-0.00326465,-0.423228,0.707107,-0.566461,0,0,0
000074,0.504605,0.705221,0.505036,305.563,21.1492,114.889,0.492389,0.803985,0.33341,-0.649372,0.663851,0.370969,0,0,0,0,0,0,0.992284,0.119655,-0.0324816,-0.138027,0.93571,-0.324646,0,0,0,0.607083,0.75254,-0.255212,-0.793015,0.573556,-0.205329,0.699714,0.321571,0.637959,-0.706209,0.154323,0.69098,-0.0968334,0.897208,0.43086,0,0,0,0,0,0,-0.338551,0.553787,0.760725,0,0,0,0,0,0,0.855805,0.493349,0.155577,-0.937445,0.274917,0.213584,-0.934182,0.0726045,-0.349332,0.86232,0.291888,-0.41377,0.173893,0.984519,-0.0219821,-0.42121,0.906961,-0.0017647,-0.422367,0.708604,-0.565231,0,0,0
